id,imdb_id,original_language,original_title,popularity,vote_average
44023,tt0054049,en,Make Mine Mink,0.555422,6.8
188507,tt2328745,en,Space Warriors,2.442212,4.6
67521,tt0050993,en,Something of Value,0.681134,5.4
27966,tt0031536,en,King of the Underworld,1.080246,6.4
71200,tt0100645,en,Snake Eater,0.481576,4.9
147618,tt0016394,en,Stage Struck,0.113306,5
42128,tt0084109,en,I Ought to Be in Pictures,0.510177,6
84508,tt0155278,ja,東海道四谷怪談,1.272301,6.8
102195,tt0061173,en,Way... Way Out,0.575961,5.6
80200,tt0120435,en,Velocity Trap,0.316238,4.7
61855,tt0043895,en,The Painted Hills,0.113627,2
82243,tt0247394,hi,गुमनाम,0.277045,4.5
108716,tt0116619,en,In Cold Blood,1.593609,4.6
94881,tt0038239,en,Week-End at the Waldorf,0.314101,0
50117,tt0042035,en,We Were Strangers,0.736384,5.8
47638,tt0088006,en,The River Rat,0.57743,6.3
47437,tt0249081,fr,Le petit poucet,1.386224,5.9
83579,tt0085692,en,The Hound of the Baskervilles,1.190271,6.8
61613,tt1342115,en,The Inheritance,0.737628,3.8
38472,tt0039912,en,The Trap,0.603541,6.9
37306,tt0462598,en,Voodoo Moon,0.533343,4.3
103938,tt0024675,en,Today We Live,0.51328,2
78504,tt1452599,en,Restitution,0.7031,3.8
45599,tt0052325,en,The Tunnel of Love,0.469335,7
24683,tt0489279,en,Razortooth,3.398983,4
60965,tt1190074,en,The Legend of Bloody Mary,1.076888,3.8
120522,tt0053065,en,Middle of the Night,4.743709,5.4
23525,tt0050283,en,The D.I.,0.765507,6.7
105406,tt0054473,en,Who Was That Lady?,0.857156,6.5
72455,tt0073880,en,Walking Tall Part II,1.021878,5.1
46580,tt0051083,en,Time Limit,0.085585,5.5
56860,tt0495042,en,Lost Signal,0.617863,3.7
14053,tt1245734,en,Slap Shot 3: The Junior League,1.158017,4.2
81724,tt0043727,en,Laughter in Paradise,1.747894,6.9
175065,tt0039405,en,Fun on a Weekend,0.356403,7
127614,tt2131541,en,Kohta 18,0.845036,7.2
167956,tt2705402,es,Fist of Jesus,0.873612,7.6
253266,tt3557464,en,Print the Legend,1.465349,7.1
233487,tt2740538,en,He Who Dares,1.42988,3.3
180644,tt1947964,es,Anina,1.634427,7.1
302828,tt2557276,en,Against the Sun,7.937835,6.5
281298,tt3419894,ko,신의 한 수,1.71351,6.9
61237,tt0069159,it,Una ragione per vivere e una per morire,2.422204,5.9
38346,tt0034546,en,Bowery at Midnight,1.204657,5.5
54288,tt0035017,en,La main du diable,0.399185,7.3
33272,tt1270090,en,Lucky Country,0.342535,3.3
92798,tt0062917,en,Duffy,0.290919,8
166085,tt1826753,es,Menú degustación,0.932583,4
290802,tt3455822,en,Night Will Fall,1.742732,7.8
171019,tt0045041,en,Pony Soldier,0.821121,4.9
215924,tt2414046,es,Los insólitos peces gato,1.573126,5.7
279979,tt0099311,en,The Court-Martial of Jackie Robinson,0.081817,10
171908,tt0062117,en,The Perils of Pauline,0.462405,0
92796,tt0041182,en,Black Magic,0.46916,6.1
45577,tt0047579,en,Three Cases of Murder,0.829563,5.6
140032,tt0166198,en,The Fountain of Youth,0.054186,5
58655,tt0071968,fr,Parade,0.07996,5.8
85637,tt0077154,en,Always for Pleasure,0.104287,7
299104,tt0035964,ja,Hana saku minato,0.12133,8.7
218233,tt0036034,en,生きてゐる孫六,0.643516,8
168300,tt0036977,ja,Kanko no machi,0.341334,6.7
168994,tt0037227,ja,Rikugun,0.434162,7.5
130241,tt0038810,en,Osone-ke no ashita,0.211239,8
112244,tt0048429,ja,Nogiku no gotoki kimi nariki,0.366779,6.5
219233,tt0053842,ja,Fuefukigawa,0.060518,5
105470,tt0054845,ja,Eien no hito,0.223258,8
168295,tt0057494,ja,死闘の伝説,0.005956,0
49308,tt0021406,ja,その夜の妻,0.184671,5.2
159000,tt2545338,en,Citizen Koch,0.332065,6.3
309049,tt3157224,en,We Still Kill the Old Way,3.135108,5.3
318359,tt0495225,en,In Our Garden,0.002713,0
266880,tt3661072,en,Giuseppe Makes a Movie,0.231913,6.4
155605,tt0134833,ja,Musuko no seishun,0.077725,5
91929,tt1712502,en,The Arrival of Wang,0.409179,6.6
142724,tt2225782,zh,Walker,0.515289,6.4
161880,tt0024413,en,One Step Ahead of My Shadow,0.003646,0
64528,tt0068206,en,Alla ricerca del piacere,1.157955,6.3
204800,tt0056162,en,Lad: A Dog,0.89172,8
29416,tt0065852,en,Horror of the Blood Monsters,0.696083,2.2
260848,tt0071363,en,Corruzione al palazzo di giustizia,0.001754,0
141262,tt0073792,it,Il tempo degli assassini,0.034706,0
244580,tt1864405,en,Low Down,3.155747,5
242675,tt3358552,en,"Another Day, Another Time: Celebrating the Music of ""Inside Llewyn Davis""",0.400351,9.3
43721,tt1230150,en,Margaret,0.522679,0
286875,tt3328716,en,Paper Planes,7.78915,6
45441,tt0297865,ja,ドライブ,0.335441,7
105133,tt0405004,ja,ハードラックヒーロー,0.494284,7.5
95853,tt1672214,ja,うさぎドロップ,0.978779,6.7
22901,tt1029123,en,I Know You Know,2.133283,6.8
21988,tt1137436,en,Awaydays,1.173881,5.4
89056,tt0078408,it,Torino violenta,0,0
86472,tt0065997,it,Vivo per la tua morte,0.117699,4
188180,tt2281425,fi,Rakkauden rasvaprosentti,0.46951,5.3
256196,tt1811307,en,Burning Blue,4.630341,5.5
261830,tt3626442,en,Björk: Biophilia Live,0.656176,8.1
221148,tt0051936,en,The Missouri Traveler,0.457395,6
42779,tt0059796,en,Those Calloways,0.277806,7.3
149690,tt0066984,it,La spina dorsale del diavolo,0.625736,7
82178,tt0024685,en,Torch Singer,0.073011,4
55321,tt0080625,en,The Diary of Anne Frank,0.038276,0
114626,tt0023902,es,El compadre Mendoza,0.430045,5.8
166883,tt0025198,fr,Le grand jeu,0.426592,8
82185,tt0025480,fr,Mauvaise graine,0.248086,3
130881,tt0025704,en,Red Ensign,0.019338,0
48798,tt1686782,en,Love and Distrust,1.213417,4.8
104638,tt0115563,es,"Aquí llega Condemor, el pecador de la pradera",0.374,4.7
135696,tt0425758,es,El asombroso mundo de Borjamari y Pocholo,0.793589,5.4
59722,tt1846444,en,2012: Ice Age,7.504259,3.8
131932,tt0416730,es,FBI: Frikis buscan incordiar,0.044048,2
48635,tt0390136,es,Isi/Disi - Amor a lo bestia,1.437794,5.5
194407,tt0026919,en,Red Salute,0.98586,6
75770,tt0026184,en,The Case of the Curious Bride,0.262367,5.6
148617,tt0026185,en,The Case of the Lucky Legs,0.099705,0
72400,tt0026095,fr,La Bandera,0.175334,5.3
36879,tt0076649,it,La bestia in calore,2.324007,4.1
177902,tt0026292,en,Doubting Thomas,0.047712,0
39991,tt0085303,it,La casa con la scala nel buio,4.04674,6
130882,tt0026868,en,The Phantom Light,0.113557,5.8
53931,tt0073686,en,Seven Alone,0.201163,6
51780,tt0251951,en,Pretty Cool,0.253802,4.9
283536,tt2925768,en,Ned Rifle,4.235107,5.6
252637,tt1367454,en,Time in the Minors,0.005882,0
131503,tt2142955,fi,Tähtitaivas talon yllä,0.854413,7.3
203321,tt1808339,en,Not Another Happy Ending,2.917593,6.1
210860,tt3045616,en,Mortdecai,10.241861,5.4
216015,tt2322441,en,Fifty Shades of Grey,33.068431,5.2
305932,tt4189442,en,Expelled,9.323591,6.2
142208,tt1072756,en,Buffalo Girls,0.122409,8
196255,tt2909154,en,Gregory Go Boom,0.995302,6.3
48522,tt0239797,de,Der Perückenmacher,0.620529,8.1
53215,tt1051713,en,Kiwi!,1.994703,6.5
281615,tt1213897,en,Santa's Pocket Watch,0.000263,0
48730,tt0362449,en,Björk at the Royal Opera House,0.416801,6.8
72205,tt0437300,ru,Лиса и Заяц,1.353566,5.3
46240,tt0027446,en,Christmas Comes but Once a Year,0.109407,7
90781,tt0082209,fr,Crac,0.153663,7.5
56275,tt1683941,en,Reggie Watts: Why Shit So Crazy?,0.242956,6
215657,tt0211015,en,Syrinx,0.291638,6
190946,tt1961251,en,Curb Dance,0.266119,5
171292,tt0083821,en,Desire: The Vampire,0.251427,4
54505,tt0068918,en,Manson,0.150003,5.9
188392,tt0150648,en,Fright to the Finish,0.268416,7
67866,tt0080832,en,Guyana Tragedy: The Story of Jim Jones,0.206933,4.5
24251,tt0387301,en,"I Want a Dog for Christmas, Charlie Brown",1.132124,6.9
261144,tt0089331,en,Impure Thoughts,0.254241,0
195617,tt0021004,en,It's a Bird,0.110204,8
76162,tt1307789,en,Stephen Fry In America - New World,0.05048,8
209209,tt1013746,da,Turen til Squashland,0.254085,4.6
37556,tt0382602,en,Charlie Brown's Christmas Tales,0.716603,5.8
205818,tt1839464,en,Eat,0.603376,8
15718,tt0279830,en,Garfield's Halloween Adventure,1.636118,7.1
23998,tt0104534,en,"It's Christmastime Again, Charlie Brown",1.425983,5.9
27850,tt0173886,en,Halloweentown,5.318151,6.3
34205,tt0274761,en,Halloweentown II: Kalabar's Revenge,7.767959,6.3
34560,tt0414078,en,Halloweentown High,4.019593,5.9
59354,tt0079636,en,Nocturna Artificialia,0.211414,4.6
105168,tt0242849,en,Santa Claus,0.878122,6
44666,tt0114583,it,Surprise,0.001252,0
67699,tt0045261,en,Trick or Treat,0.76974,6.4
48841,tt0092159,en,Vengeance: The Story of Tony Cimo,0.037644,4.8
2186,tt0078503,en,Within the Woods,1.657273,6.3
154622,tt0179624,en,100 Years at the Movies,0.384209,8
43658,tt0298737,en,Apple Jack,0.020588,0
52458,tt0213536,en,The Butter Battle Book,0.036572,4.8
234377,tt0059058,en,Corn on the Cop,0.328171,5.3
44342,tt0215575,fr,Le diable noir,0.472362,7
52207,tt0183288,en,Halloween is Grinch Night,0.690099,6.6
123283,tt0325794,en,Marilyn in Manhattan,0.384717,6.5
197592,tt0086168,en,Rage of Angels,0.978305,4.5
238090,tt0091820,en,Rage of Angels: The Story Continues,0.567895,0
81294,tt0156031,en,Rudolph the Red-Nosed Reindeer,0.319215,6.8
53214,tt1377575,en,Signs,1.11608,7.4
84805,tt0800332,en,The Fat Albert Halloween Special,0.052886,6
140149,tt0287670,en,Season's Greetings,0.822097,6.1
84617,tt0059122,en,The Dot and the Line: A Romance in Lower Mathematics,0.923465,7.4
157723,tt2460746,en,Nantucket Film Festival's Comedy Roundtable,0.776445,7.3
13535,tt0441787,en,Rubber Johnny,1.707514,7.7
57622,tt1714191,en,Act da Fool,0.306907,6.3
129363,tt0083883,en,En rachâchant,0.002317,6
261274,tt1013528,en,En blomst,0.480355,4.8
71145,tt0163558,en,Boo to You Too! Winnie the Pooh,0.121415,6.8
80142,tt1121969,fr,Isabelle au bois dormant,0.219727,7
161885,tt0023800,en,Betty Boop's Hallowe'en Party,0.151893,6.7
187993,tt0150814,en,Halloween,0.150626,6
44874,tt1725929,en,Barbie: A Fashion Fairytale,4.287613,6.4
192367,tt0316318,en,The Halloween That Almost Wasn't,0.903872,6
52035,tt0007108,en,The Mystery of the Leaping Fish,0.436214,6.5
162864,tt2061818,en,The 3 Rs,1.557542,5.8
109477,tt1806827,en,Brutal Relax,0.941319,6.6
73714,tt1118665,ja,カフカ 田舎医者,1.705657,7.6
61080,tt0045037,en,Pluto's Christmas Tree,1.163695,7
110760,tt0341011,en,Stille Nacht I,0.000308,5.4
205651,tt0041474,en,Holiday for Drumsticks,0.003424,0
91138,tt0099796,en,The Horseplayer,0,0
21714,tt0225434,en,Coven,0.435088,6.3
59358,tt0095968,en,Rehearsals for Extinct Anatomies,0.952685,6.3
221234,tt0475747,en,Suur Tõll,0.07533,9
67460,tt0425674,en,We Can Be Heroes,0.14353,7.8
48273,tt0106446,en,Bob's Birthday,0.178989,6.6
83746,tt0049032,en,Broom-Stick Bunny,0.424586,7.4
141754,tt2197863,ja,チェーンソー・メイド,0.355582,5.6
38580,tt0816562,en,The Little Matchgirl,3.529071,7.3
77022,tt0019968,en,The Haunted House,0.612755,6.6
137014,tt0351080,en,How They Get There,0.730682,7
167938,tt0089355,nl,Istanbul,0.00586,0
168202,tt0241399,en,Yego zhena kuritsa,0.003013,7.5
241170,tt0237335,en,Inside The X-Files,0.601097,6
27618,tt1301160,en,The Horribly Slow Murderer with the Extremely Inefficient Weapon,1.860321,6.6
60233,tt2009538,en,Norm MacDonald: Me Doing Standup,0.298558,7.2
48874,tt0193164,en,A Flintstones Christmas Carol,0.872875,5.3
36129,tt0073099,ru,Ёжик в тумане,2.643565,7.4
53178,tt0021720,en,The Cat's Out,0.092377,7
53543,tt0252993,en,Claymation Comedy of Horrors,0.007319,10
104062,tt0461847,en,Síðasti bærinn,0.385759,7.6
93904,tt2066973,en,Snowballs,0.502533,6
36003,tt0462673,en,"Danger! 50,000 Zombies",0.20207,8
190352,tt0019715,en,Bouncing Babies,0.006143,0
69168,tt1521812,en,Stella: Live in Boston,0.050486,5
58587,tt0454121,es,Diario de un skin,0.369894,6.7
29286,tt0033397,en,The Black Cat,0.935686,6.4
16048,tt0349080,en,All About Anna,6.614301,2.5
52216,tt0073945,fr,À nous les petites Anglaises!,0.261408,5.8
52304,tt0099054,en,Archie To Riverdale and Back Again,0.045173,5.5
56499,tt0052595,fr,Babette s'en va-t-en guerre,0.339142,6
253686,tt2577876,fr,Belle comme la femme d'un autre,1.988425,4.8
78278,tt0302382,fr,C'est le bouquet !,0.013177,0
64850,tt0402378,fr,Comme tout le monde,0.415034,7.5
20921,tt0409860,ja,キューティーハニー,1.131061,5.8
45221,tt0116069,en,"Delphine 1, Yvan 0",0.349689,6
72174,tt1641831,en,Doomsday Prophecy,2.436725,4
74192,tt0115536,es,El amor perjudica seriamente la salud,0.347937,5.8
159704,tt0101095,it,Fantaghirò,1.929422,6
201561,tt0375824,en,Human Touch,0.002694,0
130677,tt2062966,en,King Kelly,1.629079,4.3
72917,tt0286482,fr,La Bande du drugstore,0.542408,6.3
76198,tt0071550,fr,La Gifle,1.10577,5.2
37688,tt1285245,en,Lahore,0.016925,0
71623,tt0100440,en,La Putain du roi,0.551122,4.6
266723,tt3579082,pt,Latitudes,0.993994,5.4
13734,tt0887887,fr,Le cœur des hommes 2,1.440118,6.1
269714,tt3136752,fr,Le Dernier diamant,1.732667,6.3
76642,tt0047368,fr,"Le printemps, l'automne et l'amour",0.001754,0
20220,tt0098961,fr,Les 1001 nuits,1.22292,4.9
31985,tt0822827,en,Lightspeed,1.028416,1.4
64357,tt0216911,fr,Meilleur espoir féminin,0.64678,6.7
77280,tt0244071,fr,"Mercredi, folle journée !",0.10645,6.5
271327,tt0117101,en,Mr Reliable,0.39183,6.5
79051,tt0442371,es,Ninette,0.472872,8
157787,tt2492190,fr,Nom de code : Rose,0.515027,4.9
55638,tt1090674,en,Opposite Day,1.389182,3.2
226363,tt2608726,en,Powder Room,3.056024,5.3
253851,tt2040504,en,Shirin in Love,0.48418,4
44349,tt0156400,en,The Christmas Wish,0.231911,3.1
201859,tt0086292,en,The Sex and Violence Family Hour,1.44119,0
33489,tt0108370,fr,Tout ça... pour ça !,0.593933,6.3
54052,tt0105815,en,Who Do I Gotta Kill?,0.444714,3.7
63180,tt0026683,en,Marihuana,0.696968,2.5
105114,tt0069186,en,Rivelazioni di un maniaco sessuale al capo della squadra mobile,0.801926,7
260884,tt0068735,it,Imputazione di omicidio per uno studente,1.150055,0
60009,tt0127276,en,The Shadow Men,0.480637,3.6
76155,tt0154030,nl,De zevende hemel,0.070218,2
67443,tt0027342,fr,La Belle Équipe,0.34768,7.1
269070,tt0058719,en,Verspätung in Marienborn,0.016498,0
192588,tt0027653,de,Fährmann Maria,0.03852,7
82237,tt0028353,en,"Thank You, Jeeves!",0.009626,0
145075,tt0097843,en,Mashgh-e Shab,0.052377,5
83816,tt0029050,en,Internes Can't Take Money,0.118748,7
131457,tt0028958,en,Green Light,0.433975,6
26504,tt0069343,en,La tarantola dal ventre nero,4.726173,6.1
56557,tt0029190,en,Maid of Salem,0.287532,3.3
74208,tt0028806,en,Double Or Nothing,0.06509,8
206377,tt0029529,en,Second Honeymoon,0.464414,6.7
132506,tt0029036,en,I Met Him in Paris,0.730017,5.5
92257,tt0029706,fr,Un carnet de bal,0.164692,7.3
64442,tt0030062,fr,Les disparus de Saint-Agil,0.844862,7.4
180954,tt0030933,en,Vessel of Wrath,0.657391,10
61523,tt0031473,en,Idiot's Delight,0.155988,4
52437,tt0031493,en,Invitation to Happiness,0.005404,0
222870,tt0116319,en,Subliminal Seduction,1.013575,4
83288,tt0113220,en,Virtual Combat,0.326423,7.3
160194,tt0114462,en,The Skateboard Kid II,1.198688,4
119353,tt0100765,en,The Terror Within II,0.745915,2.5
310589,tt4097108,ru,На пороге страха,0.048432,0
287504,tt3657970,en,Modris,0.056398,5
292396,tt3361004,en,Deliverance Creek,1.08147,6.3
290555,tt1403241,en,Wolves,11.481479,5.7
94563,tt2047890,en,The Woodcarver,0.008772,0
63348,tt1663680,en,The Encounter,0.812442,4.7
156277,tt1462411,en,Big Sur,2.76283,4.8
229559,tt2311348,es,La vida inesperada,2.270692,6.3
127770,tt2065877,en,Apostle Peter and the Last Supper,0.843333,6.2
13924,tt0086855,xx,The Adventures of André and Wally B.,3.466912,5.4
80012,tt0328993,en,Face of Terror,0.37175,4
117963,tt1836183,en,The Harmony Game,0.100029,8
229194,tt1928200,es,Kamikaze,1.22002,6.5
152113,tt2240784,fr,Planète Océan,2.37287,7.1
116554,tt0108210,en,Stalag Luft,0.180615,7
253287,tt3079016,en,We'll Never Have Paris,3.854754,4.8
250066,tt2923316,en,American Heist,6.278168,4.3
102534,tt1673392,fi,Hyvä poika,0.219061,3.5
248231,tt2717528,fr,Miraculum,0.82134,5.3
321130,tt1808482,ru,Солярис,0.250398,8
258049,tt0145528,eu,Ama lur,0.002366,0
189197,tt0374463,en,The Pacific,6.092242,7.9
73922,tt0173024,ru,Посетитель музея,0.658363,7.6
74695,tt0314105,ru,Giperboloid Inzhenera Garina,1.537332,4
72809,tt0252612,ru,Kosmicheskiy reys: Fantasticheskaya novella,0.199107,5.8
224293,tt2740874,en,Two: The Story of Roman & Nyro,0.027037,0
302429,tt4191054,en,Strange Magic,10.192407,6.2
123235,tt1885331,fr,Paris-Manhattan,4.200272,5.3
94820,tt1537314,en,The Flying Machine,0.529945,5.4
94904,tt1797348,es,7 días en La Habana,5.367997,5.4
272693,tt1666801,en,The DUFF,8.592449,6.8
128876,tt1992258,en,Tower Block,3.611777,5.7
281230,tt1282046,en,Fort McCoy,0.711099,6.3
297544,tt3924510,en,Age of Ice,1.725587,2.8
56233,tt0063485,it,La ragazza con la pistola,1.740951,5.4
239030,tt2960270,de,Love Steaks,1.932176,5.6
280002,tt2714380,en,The Remaining,14.788837,4.1
93556,tt1374996,en,Prairie Love,0.042355,5
193650,tt0104401,en,Heathcliff: The Movie,0.000308,7
277355,tt1945084,en,Everly,13.145621,5.2
89247,tt2243469,en,"Daddy, I'm A Zombie",1.885686,5.3
285135,tt3102206,en,Zodiac,3.29973,3.8
63616,tt0448404,es,Camarón,0.713381,6.6
121828,tt1724962,ja,アウトレイジ ビヨンド,3.433531,7.1
46897,tt0288114,en,The Mark of Cain,0.144446,7.3
269576,tt3188768,sr,Atomski zdesna,0.159785,6
73065,tt0080058,it,L'umanoide,0.205534,5
35646,tt0452032,en,Kocken,0.747848,5.5
133764,tt2208216,lt,Aurora,1.894596,5.5
32088,tt0087629,en,The Little Drummer Girl,1.122905,5.3
276844,tt2785032,en,The Little Death,5.593682,6.5
136619,tt1693039,en,Pinocchio,0.272995,6.7
21013,tt1278180,sv,Kenny Begins,1.278297,5.8
32649,tt0432044,en,Sandor slash Ida,0.317766,3.5
44552,tt0323084,sv,Livet i 8 bitar,0.244149,5
12609,tt0168856,da,"Hjælp, jeg er en fisk",10.197545,6.3
27119,tt0171851,sv,"Tsatsiki, Morsan och Polisen",1.177552,5.2
286805,tt3625970,en,Dark Dungeons,0.055526,1
36674,tt0112480,sv,Bert - Den siste oskulden,0.880511,3.3
77331,tt0112955,sv,En på miljonen,0.161001,4.5
30149,tt0108252,sv,Sunes sommar,0.943978,5.9
27599,tt0107444,sv,Lotta 2: Lotta flyttar hemifrån,0.593493,5.8
27600,tt0104761,sv,Lotta på Bråkmakargatan,0.877781,5.5
35927,tt0096869,en,Babar The Movie,0.94982,5.6
30576,tt0073227,sv,Världens bästa Karlsson,1.128245,5.3
135337,tt0062981,sv,Flickorna,0.261022,6.5
92690,tt0068024,it,¡Mátalo!,0.458827,6.5
28573,tt0123916,it,"Io, Emmanuelle",0.563726,0
29167,tt0069073,it,Perché quelle strane gocce di sangue sul corpo di Jennifer?,1.737506,6.3
267268,tt3450116,es,Más negro que la noche,1.028514,4
83897,tt1082144,pt,A Zona,0.080879,5
214251,tt3102458,ca,Historia de la meva mort,0.303212,8.2
266034,tt3230082,fr,La chambre bleue,2.490899,6.2
160160,tt2385882,fr,Vic+Flo ont vu un ours,1.100663,6.5
72985,tt1496792,tl,Lola,0.723687,7
211579,tt2942512,ko,우리 선희,1.494937,7.1
97762,tt2359417,en,Two Years at Sea,0.580902,6
211722,tt1828124,en,A Spell to Ward Off the Darkness,0.223872,7.2
128120,tt1843840,pt,A Última Vez Que Vi Macau,0.368635,6.7
214069,tt3102906,ro,Când se lasa seara peste Bucuresti sau metabolism,0.271783,7.4
54598,tt1763280,en,Septien,0.418174,5.3
285463,tt2706570,es,Dos disparos,0.139648,6.7
60120,tt1794790,ca,Finisterrae,0.224193,8
253377,tt3474462,en,La distancia,0.379726,6.4
139808,tt1945034,es,Una pistola en cada mano,1.814897,6.5
25251,tt0065486,fr,Borsalino,4.471645,6.7
204384,tt2338864,de,Finsterworld,3.195818,6.2
40417,tt0282515,en,Gangsters,0.27908,6.1
74608,tt1706470,de,Weekender,0.964072,6
63112,tt0074451,it,...e tanta paura,0.524831,6.2
97313,tt0071194,en,Bank Shot,1.413834,5.4
96306,tt1159200,en,Anotherworld,0.076201,5
200547,tt1018920,lv,Par desmit minutem vecaks,0.182499,5.8
217708,tt3074732,is,Hross í oss,2.861451,6.9
9948,tt0465997,en,The Fox and the Hound 2,7.432461,5.6
293461,tt2712878,en,Monsterimies,0.016499,0
12575,tt0139429,de,Long Hello and Short Goodbye,0.001378,0
41571,tt0260948,xx,The Heart of the World,1.071638,7.6
317384,tt3053694,fr,P'tit Quinquin,2.044591,7.9
81981,tt0042466,sv,Flicka och hyacinter,0.565417,7.5
80337,tt1273222,en,These Amazing Shadows,1.263586,7.5
85642,tt0080776,en,Garlic Is As Good As Ten Mothers,0.191218,7.3
8779,tt0047930,cs,Cesta do pravěku,1.515302,8
163366,tt0067782,en,Spend It All,0.001021,5
39064,tt0441641,id,Janji Joni,0.24535,6.8
28770,tt0053041,en,The Man Who Could Cheat Death,0.844909,6.2
